Date,Site ID,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,STATE_CODE,STATE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,POC
07/02/2014,170314201,11,ug/m3 LC,46,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
07/02/2014,170314201,12.5,ug/m3 LC,52,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
07/02/2014,170316005,11.1,ug/m3 LC,46,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
08/02/2014,170310001,13,ug/m3 LC,53,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
08/02/2014,170310057,15.2,ug/m3 LC,58,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
08/02/2014,170310076,15.9,ug/m3 LC,59,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
08/02/2014,170314201,17.2,ug/m3 LC,62,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
08/02/2014,170316005,18,ug/m3 LC,63,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
09/02/2014,170310001,18.6,ug/m3 LC,65,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
09/02/2014,170310057,17.7,ug/m3 LC,63,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
09/02/2014,170310076,20.5,ug/m3 LC,69,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
09/02/2014,170314201,14,ug/m3 LC,55,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
09/02/2014,170316005,18.3,ug/m3 LC,64,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
10/02/2014,170310001,11.6,ug/m3 LC,48,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
10/02/2014,170310057,10,ug/m3 LC,42,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
10/02/2014,170310057,11.2,ug/m3 LC,47,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
10/02/2014,170310076,11.5,ug/m3 LC,48,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
10/02/2014,170310076,13.8,ug/m3 LC,55,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
10/02/2014,170314201,11,ug/m3 LC,46,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
10/02/2014,170314201,8.6,ug/m3 LC,36,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
10/02/2014,170316005,9.4,ug/m3 LC,39,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
11/02/2014,170310001,16.6,ug/m3 LC,60,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
11/02/2014,170310057,14.9,ug/m3 LC,57,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
11/02/2014,170310076,18.2,ug/m3 LC,64,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
11/02/2014,170314201,14.3,ug/m3 LC,56,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
11/02/2014,170316005,17,ug/m3 LC,61,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
12/02/2014,170310001,24.4,ug/m3 LC,77,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
12/02/2014,170310057,27.8,ug/m3 LC,84,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
12/02/2014,170310076,27.6,ug/m3 LC,84,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
12/02/2014,170314201,27.3,ug/m3 LC,83,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
12/02/2014,170316005,28.3,ug/m3 LC,85,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
13/02/2014,170310001,25.6,ug/m3 LC,79,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
13/02/2014,170310057,28.1,ug/m3 LC,85,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
13/02/2014,170310076,28.5,ug/m3 LC,85,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
13/02/2014,170310076,35.1,ug/m3 LC,99,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
13/02/2014,170314201,20.6,ug/m3 LC,69,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
13/02/2014,170314201,29.9,ug/m3 LC,88,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
13/02/2014,170316005,29,ug/m3 LC,87,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
14/02/2014,170310001,14.9,ug/m3 LC,57,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
14/02/2014,170310057,16.1,ug/m3 LC,59,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
14/02/2014,170310076,16.2,ug/m3 LC,60,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
14/02/2014,170314201,11.4,ug/m3 LC,48,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
14/02/2014,170316005,16.2,ug/m3 LC,60,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
15/02/2014,170310001,14.3,ug/m3 LC,56,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
15/02/2014,170310057,13.2,ug/m3 LC,53,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
15/02/2014,170310076,17.4,ug/m3 LC,62,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
15/02/2014,170314201,12.2,ug/m3 LC,51,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
15/02/2014,170316005,14.3,ug/m3 LC,56,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
16/02/2014,170310001,14,ug/m3 LC,55,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
16/02/2014,170310057,14.6,ug/m3 LC,56,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
16/02/2014,170310057,16.8,ug/m3 LC,61,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
16/02/2014,170310076,16.3,ug/m3 LC,60,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
16/02/2014,170310076,19.4,ug/m3 LC,66,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
16/02/2014,170314201,13.6,ug/m3 LC,54,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
16/02/2014,170314201,14,ug/m3 LC,55,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
16/02/2014,170316005,14.4,ug/m3 LC,56,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
17/02/2014,170310001,17.5,ug/m3 LC,62,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
17/02/2014,170310057,20.3,ug/m3 LC,68,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
17/02/2014,170310076,20,ug/m3 LC,68,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
17/02/2014,170314201,20.1,ug/m3 LC,68,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
17/02/2014,170316005,21.7,ug/m3 LC,71,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
18/02/2014,170310001,11.3,ug/m3 LC,47,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
18/02/2014,170310057,15.8,ug/m3 LC,59,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
18/02/2014,170310076,14.4,ug/m3 LC,56,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
18/02/2014,170314201,11.2,ug/m3 LC,47,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
18/02/2014,170316005,14.3,ug/m3 LC,56,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
19/02/2014,170310001,14.3,ug/m3 LC,56,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
19/02/2014,170310057,16,ug/m3 LC,59,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
19/02/2014,170310076,16.3,ug/m3 LC,60,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
19/02/2014,170314201,9,ug/m3 LC,38,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
19/02/2014,170314201,16.8,ug/m3 LC,61,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
19/02/2014,170316005,15.2,ug/m3 LC,58,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
20/02/2014,170310001,17.5,ug/m3 LC,62,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
20/02/2014,170310057,17.6,ug/m3 LC,63,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
20/02/2014,170310076,19.8,ug/m3 LC,67,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
20/02/2014,170314201,15.5,ug/m3 LC,58,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
20/02/2014,170316005,20.6,ug/m3 LC,69,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
21/02/2014,170310001,8.8,ug/m3 LC,37,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
21/02/2014,170310057,7.2,ug/m3 LC,30,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
21/02/2014,170310076,8.7,ug/m3 LC,36,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
21/02/2014,170314201,3.4,ug/m3 LC,14,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
21/02/2014,170316005,8.3,ug/m3 LC,35,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
22/02/2014,170310001,4.6,ug/m3 LC,19,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
22/02/2014,170310057,6,ug/m3 LC,25,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
22/02/2014,170310057,5.5,ug/m3 LC,23,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
22/02/2014,170310076,6.3,ug/m3 LC,26,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
22/02/2014,170310076,5.6,ug/m3 LC,23,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
22/02/2014,170314201,5.1,ug/m3 LC,21,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
22/02/2014,170314201,5.7,ug/m3 LC,24,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
22/02/2014,170316005,4.3,ug/m3 LC,18,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
23/02/2014,170310001,4.8,ug/m3 LC,20,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
23/02/2014,170310057,4.6,ug/m3 LC,19,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
23/02/2014,170310076,6.5,ug/m3 LC,27,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
23/02/2014,170314201,5.4,ug/m3 LC,23,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
23/02/2014,170316005,4.4,ug/m3 LC,18,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
24/02/2014,170310001,4.4,ug/m3 LC,18,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
24/02/2014,170310057,4.3,ug/m3 LC,18,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
24/02/2014,170310076,5.2,ug/m3 LC,22,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
24/02/2014,170314201,4.9,ug/m3 LC,20,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
24/02/2014,170316005,4.2,ug/m3 LC,18,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
25/02/2014,170310001,5.7,ug/m3 LC,24,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
25/02/2014,170310057,5.6,ug/m3 LC,23,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
25/02/2014,170310076,6.1,ug/m3 LC,25,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
25/02/2014,170310076,7.7,ug/m3 LC,32,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
25/02/2014,170314201,5.6,ug/m3 LC,23,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
25/02/2014,170314201,9.7,ug/m3 LC,40,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
25/02/2014,170316005,6.1,ug/m3 LC,25,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
26/02/2014,170310001,6.8,ug/m3 LC,28,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
26/02/2014,170310057,7.8,ug/m3 LC,33,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
26/02/2014,170310076,7.8,ug/m3 LC,33,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
26/02/2014,170314201,9.4,ug/m3 LC,39,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
26/02/2014,170316005,6.8,ug/m3 LC,28,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
27/02/2014,170310001,5.7,ug/m3 LC,24,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
27/02/2014,170310057,5,ug/m3 LC,21,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
27/02/2014,170310076,6,ug/m3 LC,25,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
27/02/2014,170316005,5.7,ug/m3 LC,24,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
28/02/2014,170310001,9.1,ug/m3 LC,38,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
28/02/2014,170310057,9.3,ug/m3 LC,39,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
28/02/2014,170310057,12.6,ug/m3 LC,52,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
28/02/2014,170310076,10.7,ug/m3 LC,45,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
28/02/2014,170310076,16.8,ug/m3 LC,61,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
28/02/2014,170314201,14.5,ug/m3 LC,56,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
28/02/2014,170314201,14,ug/m3 LC,55,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
28/02/2014,170316005,12.2,ug/m3 LC,51,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
01/03/2014,170310001,14.5,ug/m3 LC,56,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
01/03/2014,170310057,15.2,ug/m3 LC,58,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
01/03/2014,170310076,15.9,ug/m3 LC,59,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
01/03/2014,170314201,11.7,ug/m3 LC,49,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
01/03/2014,170316005,15.7,ug/m3 LC,59,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
02/03/2014,170310001,7.8,ug/m3 LC,33,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
02/03/2014,170310057,6.3,ug/m3 LC,26,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
02/03/2014,170310076,8.6,ug/m3 LC,36,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
02/03/2014,170314201,8.3,ug/m3 LC,35,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
02/03/2014,170316005,8.9,ug/m3 LC,37,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
03/03/2014,170310001,9.3,ug/m3 LC,39,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
03/03/2014,170310057,8.3,ug/m3 LC,35,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
03/03/2014,170310076,11.1,ug/m3 LC,46,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
03/03/2014,170310076,13.6,ug/m3 LC,54,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
03/03/2014,170314201,8.3,ug/m3 LC,35,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
03/03/2014,170314201,8.5,ug/m3 LC,35,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
03/03/2014,170316005,9.2,ug/m3 LC,38,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
04/03/2014,170310001,11.5,ug/m3 LC,48,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
04/03/2014,170310057,15.4,ug/m3 LC,58,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
04/03/2014,170310076,15.5,ug/m3 LC,58,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
04/03/2014,170314201,15.6,ug/m3 LC,58,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
04/03/2014,170316005,14.5,ug/m3 LC,56,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
05/03/2014,170310001,13.3,ug/m3 LC,54,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
05/03/2014,170310057,10,ug/m3 LC,42,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
05/03/2014,170310076,15.2,ug/m3 LC,58,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
05/03/2014,170314201,5.9,ug/m3 LC,25,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
05/03/2014,170316005,14.3,ug/m3 LC,56,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
06/03/2014,170310001,18.6,ug/m3 LC,65,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
06/03/2014,170310057,18.6,ug/m3 LC,65,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
06/03/2014,170310057,26.2,ug/m3 LC,81,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
06/03/2014,170310076,20.8,ug/m3 LC,69,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
06/03/2014,170310076,24,ug/m3 LC,76,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
06/03/2014,170314201,15.7,ug/m3 LC,59,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
06/03/2014,170314201,19.1,ug/m3 LC,66,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
06/03/2014,170316005,22.3,ug/m3 LC,72,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
07/03/2014,170310001,27,ug/m3 LC,82,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
07/03/2014,170310057,35.5,ug/m3 LC,101,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,3
07/03/2014,170310076,32.4,ug/m3 LC,94,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
07/03/2014,170314201,33.9,ug/m3 LC,97,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
07/03/2014,170316005,40,ug/m3 LC,112,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,3
08/03/2014,170310001,15.4,ug/m3 LC,58,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
08/03/2014,170310057,14.3,ug/m3 LC,56,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
08/03/2014,170310076,17.6,ug/m3 LC,63,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
08/03/2014,170314201,13.4,ug/m3 LC,54,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
08/03/2014,170316005,16.1,ug/m3 LC,59,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
09/03/2014,170310001,15.2,ug/m3 LC,58,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
09/03/2014,170310057,16,ug/m3 LC,59,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
09/03/2014,170310076,18.4,ug/m3 LC,64,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
09/03/2014,170310076,21.8,ug/m3 LC,71,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
09/03/2014,170314201,16.9,ug/m3 LC,61,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
09/03/2014,170316005,18.2,ug/m3 LC,64,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
10/03/2014,170310001,12.4,ug/m3 LC,52,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
10/03/2014,170310057,14.2,ug/m3 LC,55,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,2
10/03/2014,170310076,16.2,ug/m3 LC,60,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
10/03/2014,170314201,10.4,ug/m3 LC,43,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
10/03/2014,170316005,14.9,ug/m3 LC,57,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
11/03/2014,170310001,14,ug/m3 LC,55,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,2
11/03/2014,170310057,10.9,ug/m3 LC,45,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
11/03/2014,170310076,16.3,ug/m3 LC,60,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
11/03/2014,170314201,9.3,ug/m3 LC,39,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
11/03/2014,170316005,20.1,ug/m3 LC,68,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
12/03/2014,170310001,4.8,ug/m3 LC,20,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
12/03/2014,170310057,2.9,ug/m3 LC,12,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
12/03/2014,170310057,4.5,ug/m3 LC,19,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
12/03/2014,170314201,4.2,ug/m3 LC,18,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
12/03/2014,170314201,3.7,ug/m3 LC,15,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
12/03/2014,170316005,5.1,ug/m3 LC,21,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
13/03/2014,170310001,10.7,ug/m3 LC,45,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
13/03/2014,170310076,13.2,ug/m3 LC,53,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,2
13/03/2014,170314201,15.6,ug/m3 LC,58,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,2
13/03/2014,170316005,14.3,ug/m3 LC,56,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
14/03/2014,170310001,8.8,ug/m3 LC,37,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
14/03/2014,170310076,9.9,ug/m3 LC,41,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
14/03/2014,170316005,12.2,ug/m3 LC,51,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,2
15/03/2014,170310001,3.8,ug/m3 LC,16,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
15/03/2014,170310057,4.7,ug/m3 LC,20,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
15/03/2014,170310076,6.6,ug/m3 LC,28,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
15/03/2014,170310076,4.9,ug/m3 LC,20,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
15/03/2014,170314201,3.3,ug/m3 LC,14,NORTHBROOK WATER PLANT,17,Illinois,Cook,42.13999619,-87.79922692,1
15/03/2014,170316005,5.5,ug/m3 LC,23,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
16/03/2014,170310001,2.6,ug/m3 LC,11,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
16/03/2014,170310057,2.6,ug/m3 LC,11,SPRINGFIELD PUMP STATION,17,Illinois,Cook,41.912739,-87.722673,1
16/03/2014,170310076,4.4,ug/m3 LC,18,COM ED MAINTENANCE BLDG,17,Illinois,Cook,41.75139998,-87.71348815,1
16/03/2014,170316005,10.5,ug/m3 LC,44,LIBERTY SCHOOL,17,Illinois,Cook,41.86442642,-87.74890238,1
17/03/2014,170310001,7.7,ug/m3 LC,32,VILLAGE GARAGE,17,Illinois,Cook,41.6709919,-87.7324569,1
